id,submitted_at,age_group,gender,occupation,region,drives_weekly,drinking_freq,fav_alcohols_arr,nonalc_freq,health_reasons_arr,purchase_intent,price_band,satisfaction_int,free_comment,positive_point,negative_feedback,scene,positive_point_category,positive_point_confidence,negative_feedback_category,negative_feedback_confidence
521,2025-07-06 15:54:05,30s,male,other,kanto,False,daily,['beer' 'sake'],weekly,['low_sugar' 'low_cal'],def_buy,250_299,4,お風呂上がりにぴったりの爽やかな味わいで、糖質や低カロリーを気にしている自分にもちょうどいい。この価格なら毎日の晩酌に取り入れたい一品だね。,爽やかな味わい,,お風呂上がり,Flavor,0.99,,
522,2025-07-06 20:33:56,30s,male,student,chubu,False,weekly,['beer' 'highball'],first_time,['low_carb'],no,under199,4,味わいが良くて満足だけど、炭酸がもう少し控えめだと食事と一緒に楽しみやすいかも。,味わいが良い,炭酸の強さを抑えてほしい,食事,Flavor,0.99,MouthfeelCarbonation,0.99
523,2025-07-06 21:21:13,40s,male,company_employee,kanto,True,daily,['beer' 'highball' 'cocktail'],sometimes,['low_sugar'],maybe,350plus,3,糖質控えめなのは嬉しいけど、夕方リラックスタイムに飲むには値段がもう少し手頃だといいな。,糖質控えめが嬉しい,価格をより手頃に設定すべき,夕方,CaloriesCarbs,0.99,PriceValue,1.0
524,2025-07-07 09:21:35,40s,male,student,kanto,False,weekly,['beer'],first_time,['low_sugar' 'liver_care'],no,300_349,4,味わいが素晴らしく、パーティーシーンにぴったりだと思います。糖質や肝臓を気にしている身としては、このクオリティで300円台は魅力的な価格設定ですね。,味わいが素晴らしい,,パーティー,Flavor,0.99,,
525,2025-07-06 13:19:31,50s,female,company_employee,kanto,False,daily,['beer'],first_time,['low_sugar' 'low_cal'],def_buy,300_349,5,今回のノンアルコールビールは、本物のクラフトビールと見間違うほど味わい深く、とても満足しました！運転時にも気兼ねなく楽しめるのが嬉しいですね。炭酸がもう少し強ければ完璧だったかもしれませんが、このクオリティで300円台なら絶対リピートします。,本物のクラフトビールと見間違うほど味わい深い,炭酸の強さを強化することが望ましい,運転時,Flavor,0.99,MouthfeelCarbonation,0.99
526,2025-07-06 12:50:49,50s,female,other,kyushu_okinawa,False,monthly,['chuhai' 'highball'],sometimes,['low_cal' 'low_carb'],no,250_299,3,運転時に飲めるノンアルコールビールとしては、カロリーや糖質が控えめな点が評価できます。普段はチューハイやハイボールを月に数回楽しむ程度ですが、運転する機会には気軽に選べる選択肢として良いと思いました。,カロリーと糖質が控えめ,改善点は特に見当たりません,運転時,CaloriesCarbs,0.99,None,1.0
527,2025-07-06 16:57:12,30s,male,company_employee,kinki,True,weekly,['chuhai'],sometimes,['low_cal' 'low_carb'],maybe,200_249,5,夕食時に楽しむのにぴったりな後味の良さ、これぞクラフトビールの醍醐味だわ！もう少しお手頃価格になれば週一で楽しめるのになぁ。,後味が良い,価格を手頃に設定すれば週1回の利用が可能になる,夕食,DrinkabilityAftertaste,1.0,PriceValue,0.99
528,2025-07-07 06:49:56,50s,female,no_answer,kyushu_okinawa,False,weekly,['cocktail' 'chuhai'],sometimes,['none'],unsure,200_249,4,後味がすっきりしていて美味しかった。運転時にも飲めるのが嬉しいけど、もう少しお手頃価格だといいな。,後味がすっきりしていて美味しかった,価格をもう少し手頃に設定してほしい,運転中,DrinkabilityAftertaste,0.99,PriceValue,0.99
529,2025-07-06 12:02:26,30s,female,other,kanto,False,weekly,['chuhai' 'beer' 'shochu'],weekly,['none'],unsure,200_249,4,パッケージのデザインが素敵で、夕方リラックスタイムに飲みたくなるけど、もう少しお手頃な価格だったら定期的に買いたいな。,パッケージのデザインが素敵,価格が高く手頃な価格設定が必要,夕方リラックスタイム,PackagingDesign,0.99,PriceValue,0.99
530,2025-07-07 10:22:51,20s,male,company_employee,kinki,True,weekly,['wine'],first_time,['low_cal'],maybe,250_299,3,パッケージデザインが印象的で、お風呂上がりに楽しめそうなノンアルコールビールでした。炭酸がもう少し控えめだと個人的には飲みやすいかなと思います。250〜299円なら時々購入を検討してもいいかもしれません。,パッケージデザインが印象的,炭酸の強さを抑えると飲みやすくなると考えます,お風呂上がり,PackagingDesign,0.99,MouthfeelCarbonation,0.96
531,2025-07-07 02:51:27,20s,female,company_employee,kanto,False,weekly,['cocktail'],sometimes,['none'],no,250_299,4,お風呂上がりに飲むのにぴったりな香りの良さが印象的でした。カクテルが好きな私でもクラフトビールの奥深さを楽しめました。価格がもう少し手頃だと日常的に購入したいと思います。,香りが印象的,価格が手頃であれば日常的に購入したい,お風呂上がり,Aroma,1.0,PriceValue,0.99
532,2025-07-07 17:28:43,20s,female,company_employee,kanto,False,monthly,['chuhai'],first_time,['fitness' 'low_carb'],maybe,300_349,5,クラフトビールの後味が素晴らしく、お風呂上がりに飲むのにぴったりだと感じました！フィットネスや糖質制限をしている身としては、炭酸がもう少し控えめだとさらに嬉しいですが、この味わいなら月に一度の贅沢として300円台で楽しみたいと思います。,後味が素晴らしい,炭酸の強さを抑えてほしい,お風呂上がり,DrinkabilityAftertaste,0.99,MouthfeelCarbonation,0.99
533,2025-07-07 16:12:04,40s,female,other,hokkaido_to_hoku,False,weekly,['none'],sometimes,['low_sugar' 'doctor_advice'],def_buy,200_249,4,夕方のリラックスタイムにぴったりで、低カロリーなのが嬉しい！糖質制限中でも安心して楽しめるのがいいね。,低カロリーであることが嬉しい,,夕方,CaloriesCarbs,1.0,,
534,2025-07-06 19:29:49,u19,male,company_employee,chubu,False,daily,['chuhai' 'cocktail'],sometimes,['none'],maybe,200_249,5,夕方の一息にぴったり！このクラフトビールの味わいは最高です！,味わいが最高,,夕方,Flavor,1.0,,
535,2025-07-06 13:38:54,20s,male,self_employed,kanto,False,monthly,['highball' 'chuhai' 'wine'],sometimes,['pregnancy' 'low_cal'],maybe,300_349,4,味わいが良くて満足だけど、運転時に飲めるようにもう少し苦みが控えめだと嬉しいかも。300円台前半なら妊娠中でも時々楽しめそう。,味わいが良い,運転時に飲用できるよう苦味を抑える必要がある,運転時,Flavor,0.99,SocialAcceptability,0.96
536,2025-07-07 01:19:39,30s,male,student,kanto,False,daily,['shochu' 'none'],first_time,['none'],unsure,under199,2,味はそこそこですが、もう少し苦みが欲しいと思いました。運動後に飲むには物足りなさを感じます。200円以下なら検討するかもしれませんが、正直迷います。,味がまずまず,苦味が不足している,運動後,Flavor,0.99,Flavor,0.99
537,2025-07-06 15:09:01,40s,male,company_employee,kanto,False,daily,['wine' 'beer'],weekly,['low_carb'],maybe,250_299,4,お風呂上がりに楽しむのにぴったりの味わいで、特に後味の良さが印象的でした。ワインやビールが好きな私にとって満足度の高い一品でしたが、もう少し苦みが控えめだとさらに飲みやすくなるかもしれません。この価格帯なら時々購入を検討したいと思います。,後味が良い,苦味を抑えることで飲みやすさが向上する,お風呂上がり,DrinkabilityAftertaste,1.0,DrinkabilityAftertaste,0.95
538,2025-07-07 11:26:30,20s,male,company_employee,kanto,True,weekly,['beer' 'sake'],weekly,['liver_care' 'low_cal'],unsure,under199,4,パーティーシーンで楽しめる味わい深いクラフトビールでしたが、個人的には苦味がもう少し控えめだとより飲みやすく感じました。肝臓のケアや低カロリーを意識している身としては、この価格帯で週に一度の楽しみとして選べる候補になりそうです。,味わい深い,苦味を抑えることで飲みやすさが向上すると考えられます,パーティー,Flavor,0.99,Flavor,0.95
539,2025-07-06 16:29:11,40s,male,homemaker,kanto,True,weekly,['chuhai'],weekly,['none'],maybe,250_299,5,夕食時に飲むのにぴったりな味わい深さで大満足！炭酸がもう少し強めだったら完璧だけど、この価格帯でこの品質は文句なしですね！,味わい深さが大満足,炭酸の強さを強化すれば更に満足度が向上する,夕食,Flavor,0.99,MouthfeelCarbonation,0.99
540,2025-07-06 19:30:12,60plus,male,student,kanto,False,monthly,['wine'],sometimes,['liver_care' 'low_carb'],maybe,250_299,5,肝臓ケアしながらも、この味わいは最高！夕食に合わせて炭酸がもう少し強いと完璧かな。,味わいが最高,炭酸の強さを強化してほしい,夕食,Flavor,1.0,MouthfeelCarbonation,0.99
541,2025-07-06 11:59:04,20s,male,student,chubu,False,monthly,['cocktail' 'chuhai'],sometimes,['doctor_advice'],def_buy,250_299,1,炭酸が足りなくて物足りないし、医者に控えるよう言われてるのに飲んでみたけど期待外れだった。もう少し刺激が欲しい。,,炭酸が不足し期待外れで刺激が足りない,,None,1.0,MouthfeelCarbonation,0.99
542,2025-07-07 04:44:48,50s,female,company_employee,kanto,False,weekly,['highball' 'beer'],first_time,['none'],maybe,200_249,4,ランチ休憩時に気軽に楽しめるノンアルコールビールとしては後味が良く満足できる味わいでした。価格がもう少し手頃になれば、週に一度のビールやハイボールの代わりに定期的に購入したいと思います。,後味が良く満足できる味わい,価格が手頃であれば定期購入を検討したい,ランチ,DrinkabilityAftertaste,0.99,PriceValue,1.0
543,2025-07-06 10:38:16,30s,male,company_employee,hokkaido_to_hoku,True,monthly,['beer' 'wine'],sometimes,['low_cal' 'low_sugar'],def_buy,200_249,2,炭酸が強すぎて運動後に飲むには刺激が強く感じました。後味は良かったのですが、もう少し炭酸を抑えていただけると、スポーツ後の一杯としてより楽しめると思います。,後味が良い,炭酸の強さが過剰である,スポーツ後,DrinkabilityAftertaste,0.99,MouthfeelCarbonation,1.0
544,2025-07-07 08:11:09,60plus,female,company_employee,chugoku_shikoku,False,never,['cocktail' 'wine' 'beer'],first_time,['none'],no,250_299,4,お酒は飲まない主義ですが、今回初めてノンアルコールビールを試してみて、カロリーが低いのが嬉しい発見でした。仕事の合間のリフレッシュにぴったりで、普通のビールの風味を楽しめるのは魅力的ですね。,カロリーが低い,,仕事の合間,CaloriesCarbs,0.99,None,1.0
545,2025-07-07 08:24:45,30s,female,homemaker,kanto,True,weekly,['wine' 'cocktail'],sometimes,['low_cal'],def_buy,250_299,3,炭酸は少し控えめでもいいかなと思ったけど、後味がすっきりしていて夕食と一緒に楽しむのにちょうどいい感じでした。,後味がすっきり,炭酸の強さを抑えることを要望する,夕食,DrinkabilityAftertaste,0.99,MouthfeelCarbonation,1.0
546,2025-07-07 02:50:13,40s,other,company_employee,kanto,False,daily,['chuhai'],sometimes,['low_cal' 'doctor_advice'],unsure,200_249,5,お風呂上がりに最高！このさっぱり感と味わいが病みつきになる,さっぱり感と味わいが病みつきになる,,お風呂上がり,Flavor,0.99,None,0
547,2025-07-06 15:31:33,30s,female,student,kanto,False,monthly,['chuhai'],first_time,['none'],maybe,200_249,4,仕事の合間にリフレッシュできて、この価格はかなりお得だと思います！少し苦みが控えめだともっと飲みやすいかも。,価格が非常にお得,苦味がやや強いため、控えめにすれば飲みやすくなる,仕事の合間,PriceValue,1.0,Flavor,1.0
